city,area,rooms,bathroom,parking spaces,floor,animal,furniture,rent amount (R$)
Rio de Janeiro,84,3,1,0,2,acept,not furnished,2400
Sao Paulo,82,3,2,2,2,acept,not furnished,1800
Sao Paulo,82,3,2,2,2,acept,not furnished,1500
Porto Alegre,80,3,2,2,2,acept,not furnished,2350
Belo Horizonte,80,3,2,1,2,acept,not furnished,1900
Campinas,80,3,2,1,2,acept,not furnished,1450
Belo Horizonte,80,3,2,1,2,acept,not furnished,1800
Porto Alegre,80,3,2,1,2,acept,not furnished,1739
Rio de Janeiro,80,3,1,0,2,acept,not furnished,1510
Sao Paulo,79,3,2,0,2,acept,furnished,1250
Rio de Janeiro,78,3,3,1,2,acept,not furnished,2850
Sao Paulo,78,3,2,1,2,not acept,not furnished,1900
Porto Alegre,78,3,1,1,2,acept,not furnished,1200
Belo Horizonte,77,3,3,2,2,acept,furnished,2200
Porto Alegre,77,3,2,1,2,not acept,not furnished,1260
Rio de Janeiro,77,3,1,0,2,acept,furnished,4200
Sao Paulo,76,3,1,2,2,acept,furnished,2280
Campinas,76,3,1,1,2,acept,not furnished,1300
Campinas,75,3,2,1,2,acept,not furnished,900
Porto Alegre,75,3,2,1,2,acept,not furnished,1500
Belo Horizonte,75,3,2,1,2,acept,not furnished,1600
Sao Paulo,75,3,1,1,2,acept,furnished,1900
Sao Paulo,73,3,2,3,2,acept,not furnished,1250
Porto Alegre,73,3,1,0,2,acept,not furnished,1800
Porto Alegre,72,3,1,1,2,acept,furnished,1599
Sao Paulo,72,3,1,1,2,acept,not furnished,1600
Sao Paulo,71,3,2,1,2,acept,not furnished,2500
Campinas,70,3,2,2,2,acept,furnished,2010
Belo Horizonte,70,3,1,2,2,acept,not furnished,1000
Belo Horizonte,70,3,2,1,2,acept,not furnished,1250
Belo Horizonte,70,3,2,1,2,acept,not furnished,1300
Rio de Janeiro,70,3,1,1,2,acept,not furnished,1200
Rio de Janeiro,70,3,1,1,2,acept,not furnished,1200
Sao Paulo,70,3,1,1,2,acept,not furnished,1290
Porto Alegre,70,3,2,0,2,acept,furnished,2240
Belo Horizonte,68,3,2,1,2,acept,not furnished,900
Campinas,68,3,1,1,2,acept,not furnished,1100
Sao Paulo,67,3,1,1,2,acept,not furnished,2900
Belo Horizonte,65,3,2,2,2,acept,not furnished,913
Campinas,65,3,2,1,2,not acept,not furnished,1100
Sao Paulo,65,3,2,1,2,acept,not furnished,1740
Sao Paulo,65,3,2,1,2,acept,not furnished,1860
Belo Horizonte,65,3,1,1,2,acept,not furnished,850
Belo Horizonte,65,3,1,1,2,acept,furnished,1100
Sao Paulo,65,3,2,0,2,acept,furnished,3200
Sao Paulo,64,3,1,1,2,acept,not furnished,1200
Belo Horizonte,63,3,2,2,2,not acept,not furnished,1300
Porto Alegre,62,3,2,1,2,acept,furnished,2100
Belo Horizonte,62,3,1,1,2,not acept,not furnished,950
Belo Horizonte,61,3,1,1,2,acept,not furnished,1500
Campinas,60,3,2,0,2,acept,not furnished,2362
Campinas,60,3,2,0,2,acept,not furnished,2362
Belo Horizonte,57,3,2,1,2,acept,not furnished,1100
Belo Horizonte,51,3,1,1,2,acept,not furnished,1000
Porto Alegre,336,2,2,2,2,acept,furnished,5556
Sao Paulo,200,2,5,2,2,not acept,furnished,15000
Sao Paulo,200,2,3,1,2,not acept,furnished,13000
Sao Paulo,180,2,2,0,2,not acept,not furnished,2760
Sao Paulo,178,2,4,3,2,acept,not furnished,6000
Sao Paulo,178,2,4,2,2,acept,not furnished,7000
Porto Alegre,171,2,2,1,2,acept,not furnished,2200
Rio de Janeiro,170,2,3,1,2,acept,furnished,5000
Rio de Janeiro,165,2,2,0,2,acept,furnished,2500
Sao Paulo,155,2,1,1,2,acept,not furnished,4500
Sao Paulo,150,2,2,3,2,not acept,furnished,8000
Rio de Janeiro,150,2,1,0,2,acept,not furnished,1500
Porto Alegre,147,2,3,2,2,acept,furnished,7900
Sao Paulo,140,2,3,2,2,acept,not furnished,4000
Porto Alegre,140,2,2,1,2,acept,furnished,3000
Campinas,135,2,2,2,2,acept,not furnished,3800
Sao Paulo,135,2,1,0,2,not acept,not furnished,2000
Sao Paulo,130,2,4,3,2,acept,not furnished,6000
Rio de Janeiro,126,2,2,1,2,acept,not furnished,3500
Rio de Janeiro,125,2,4,1,2,not acept,not furnished,6500
Sao Paulo,121,2,2,1,2,acept,furnished,3100
Sao Paulo,120,2,3,0,2,acept,not furnished,3300
Sao Paulo,115,2,2,1,2,acept,not furnished,4500
Belo Horizonte,115,2,2,1,2,not acept,not furnished,1400
Sao Paulo,112,2,3,2,2,acept,furnished,3580
Sao Paulo,110,2,4,2,2,acept,furnished,6375
Rio de Janeiro,110,2,2,1,2,acept,not furnished,3500
Porto Alegre,110,2,2,1,2,acept,not furnished,1450
Sao Paulo,110,2,1,1,2,acept,not furnished,2800
Campinas,110,2,1,1,2,acept,not furnished,980
Belo Horizonte,110,2,3,0,2,acept,not furnished,3500
Sao Paulo,107,2,4,2,2,not acept,not furnished,11000
Rio de Janeiro,106,2,2,1,2,acept,not furnished,4000
Rio de Janeiro,106,2,2,1,2,acept,not furnished,2850
Sao Paulo,106,2,1,0,2,acept,not furnished,1790
Rio de Janeiro,105,2,1,0,2,acept,not furnished,1250
Campinas,104,2,2,1,2,acept,not furnished,1700
Porto Alegre,101,2,1,2,2,acept,not furnished,1600
Sao Paulo,100,2,3,1,2,acept,not furnished,3973
Belo Horizonte,100,2,1,0,2,not acept,not furnished,1096
Porto Alegre,98,2,2,1,2,acept,not furnished,1300
Porto Alegre,98,2,2,0,2,not acept,not furnished,1600
Porto Alegre,98,2,2,0,2,acept,not furnished,1100
Sao Paulo,96,2,1,1,2,acept,not furnished,4300
Porto Alegre,96,2,1,0,2,not acept,not furnished,1000
Sao Paulo,93,2,2,2,2,acept,furnished,5500
Sao Paulo,93,2,2,1,2,acept,not furnished,2500
Porto Alegre,92,2,2,1,2,acept,furnished,2100
Porto Alegre,92,2,2,1,2,acept,not furnished,1700
Sao Paulo,92,2,1,1,2,acept,not furnished,1536
Rio de Janeiro,92,2,2,0,2,acept,furnished,3000
Porto Alegre,91,2,1,0,2,acept,not furnished,1350
Sao Paulo,90,2,2,2,2,acept,not furnished,3640
Sao Paulo,90,2,3,1,2,acept,not furnished,2100
Rio de Janeiro,90,2,2,1,2,not acept,not furnished,3973
Porto Alegre,90,2,2,1,2,acept,not furnished,1900
Sao Paulo,90,2,1,1,2,acept,not furnished,3000
Sao Paulo,90,2,1,1,2,acept,not furnished,3000
Sao Paulo,90,2,1,1,2,acept,not furnished,3000
Porto Alegre,90,2,1,1,2,not acept,not furnished,1700
Porto Alegre,90,2,1,1,2,acept,not furnished,1100
Porto Alegre,90,2,1,1,2,acept,furnished,1350
Rio de Janeiro,90,2,3,0,2,acept,not furnished,2150
Sao Paulo,90,2,2,0,2,not acept,not furnished,1800
Sao Paulo,90,2,1,0,2,acept,not furnished,2150
Rio de Janeiro,90,2,1,0,2,acept,not furnished,1200
Rio de Janeiro,90,2,1,0,2,acept,not furnished,1200
Porto Alegre,90,2,1,0,2,acept,not furnished,950
Porto Alegre,90,2,1,0,2,acept,not furnished,1380
Rio de Janeiro,89,2,2,1,2,acept,not furnished,2900
Porto Alegre,89,2,2,1,2,acept,not furnished,1850
Sao Paulo,88,2,1,1,2,acept,not furnished,2790
Porto Alegre,87,2,2,1,2,acept,not furnished,1970
Rio de Janeiro,87,2,1,1,2,acept,not furnished,2500
Porto Alegre,87,2,1,0,2,acept,not furnished,1300
Rio de Janeiro,86,2,2,2,2,acept,not furnished,1200
Rio de Janeiro,86,2,2,2,2,acept,not furnished,1200
Campinas,86,2,2,1,2,acept,not furnished,1190
Rio de Janeiro,85,2,2,1,2,acept,furnished,8000
Rio de Janeiro,85,2,2,1,2,acept,not furnished,3600
Sao Paulo,85,2,1,0,2,acept,not furnished,1800
Rio de Janeiro,84,2,2,1,2,not acept,furnished,2750
Rio de Janeiro,84,2,1,0,2,acept,not furnished,1700
Rio de Janeiro,84,2,1,0,2,acept,not furnished,1700
Sao Paulo,82,2,2,1,2,acept,not furnished,2450
Sao Paulo,82,2,2,1,2,acept,furnished,3100
Rio de Janeiro,82,2,1,1,2,acept,not furnished,1500
Rio de Janeiro,82,2,2,0,2,acept,not furnished,3000
Porto Alegre,81,2,1,0,2,acept,not furnished,1150
Rio de Janeiro,80,2,2,2,2,acept,not furnished,1900
Sao Paulo,80,2,1,2,2,acept,furnished,2424
Rio de Janeiro,80,2,2,1,2,acept,furnished,7500
Rio de Janeiro,80,2,2,1,2,acept,not furnished,3776
Rio de Janeiro,80,2,2,1,2,not acept,not furnished,3500
Rio de Janeiro,80,2,2,1,2,acept,furnished,3000
Rio de Janeiro,80,2,2,1,2,acept,not furnished,1380
Rio de Janeiro,80,2,2,1,2,acept,furnished,2200
Porto Alegre,80,2,2,1,2,acept,not furnished,1800
Sao Paulo,80,2,2,1,2,acept,not furnished,1500
Sao Paulo,80,2,1,1,2,acept,furnished,2800
Sao Paulo,80,2,1,1,2,acept,furnished,3500
Sao Paulo,80,2,1,1,2,acept,not furnished,2950
Sao Paulo,80,2,1,1,2,not acept,furnished,7450
Sao Paulo,80,2,1,1,2,not acept,not furnished,2156
Sao Paulo,80,2,2,0,2,acept,not furnished,1275
Rio de Janeiro,80,2,1,0,2,acept,furnished,1400
Rio de Janeiro,80,2,1,0,2,acept,not furnished,2000
Belo Horizonte,80,2,1,0,2,acept,not furnished,1500
Rio de Janeiro,80,2,1,0,2,acept,not furnished,2850
Porto Alegre,80,2,1,0,2,not acept,furnished,1250
Rio de Janeiro,80,2,1,0,2,not acept,not furnished,2900
Belo Horizonte,80,2,1,0,2,acept,not furnished,1150
Sao Paulo,79,2,2,1,2,not acept,not furnished,1600
Sao Paulo,79,2,2,1,2,acept,furnished,2800
Porto Alegre,79,2,2,1,2,acept,furnished,3200
Sao Paulo,78,2,2,1,2,acept,furnished,7250
Sao Paulo,78,2,2,1,2,acept,not furnished,2750
Rio de Janeiro,78,2,2,1,2,acept,not furnished,1650
Porto Alegre,78,2,1,0,2,acept,not furnished,1380
Porto Alegre,78,2,1,0,2,acept,not furnished,1330
Rio de Janeiro,77,2,2,2,2,acept,not furnished,4200
Belo Horizonte,77,2,1,1,2,acept,furnished,960
Belo Horizonte,76,2,1,1,2,not acept,not furnished,900
Porto Alegre,76,2,2,0,2,acept,not furnished,2100
Sao Paulo,76,2,1,0,2,acept,not furnished,2290
Campinas,76,2,1,0,2,acept,not furnished,700
Porto Alegre,75,2,1,2,2,acept,not furnished,1200
Rio de Janeiro,75,2,3,1,2,acept,not furnished,1600
Porto Alegre,75,2,2,1,2,acept,not furnished,2000
Sao Paulo,75,2,1,1,2,acept,not furnished,1700
Campinas,75,2,1,1,2,acept,not furnished,1200
Sao Paulo,75,2,1,1,2,acept,not furnished,1500
Rio de Janeiro,75,2,1,1,2,acept,not furnished,1100
Sao Paulo,75,2,1,1,2,acept,not furnished,3400
Rio de Janeiro,75,2,2,0,2,acept,not furnished,2400
Sao Paulo,75,2,2,0,2,acept,not furnished,1450
Porto Alegre,75,2,1,0,2,acept,not furnished,1600
Sao Paulo,74,2,3,1,2,acept,not furnished,4500
Sao Paulo,74,2,1,1,2,acept,not furnished,1700
Sao Paulo,74,2,1,0,2,acept,not furnished,2850
Sao Paulo,74,2,1,0,2,not acept,not furnished,2500
Porto Alegre,73,2,3,1,2,acept,not furnished,1957
Sao Paulo,73,2,1,1,2,acept,not furnished,1300
Porto Alegre,73,2,1,1,2,acept,not furnished,1200
Rio de Janeiro,72,2,2,1,2,not acept,furnished,3600
Porto Alegre,72,2,2,1,2,acept,not furnished,950
Porto Alegre,72,2,2,1,2,acept,not furnished,1200
Sao Paulo,72,2,1,1,2,not acept,furnished,1350
Campinas,72,2,1,0,2,not acept,not furnished,780
Porto Alegre,71,2,2,1,2,acept,not furnished,892
Rio de Janeiro,71,2,1,1,2,acept,not furnished,3140
Porto Alegre,71,2,1,0,2,acept,not furnished,1500
Sao Paulo,70,2,2,1,2,not acept,furnished,2980
Rio de Janeiro,70,2,2,1,2,acept,not furnished,2500
Sao Paulo,70,2,2,1,2,acept,not furnished,2000
Rio de Janeiro,70,2,2,1,2,acept,not furnished,1000
Porto Alegre,70,2,2,1,2,acept,not furnished,2720
Sao Paulo,70,2,2,1,2,acept,not furnished,1800
Porto Alegre,70,2,2,1,2,acept,not furnished,2200
Sao Paulo,70,2,1,1,2,not acept,not furnished,2500
Rio de Janeiro,70,2,1,1,2,acept,not furnished,2200
Campinas,70,2,1,1,2,not acept,not furnished,1800
Rio de Janeiro,70,2,1,1,2,acept,not furnished,2180
Porto Alegre,70,2,1,1,2,acept,not furnished,930
Belo Horizonte,70,2,1,1,2,acept,not furnished,1400
Belo Horizonte,70,2,1,1,2,acept,not furnished,950
Porto Alegre,70,2,1,1,2,acept,furnished,1360
Sao Paulo,70,2,2,0,2,acept,furnished,5500
Rio de Janeiro,70,2,2,0,2,acept,not furnished,2140
Sao Paulo,70,2,1,0,2,acept,not furnished,1280
Campinas,70,2,1,0,2,acept,not furnished,700
Rio de Janeiro,70,2,1,0,2,acept,furnished,2000
Rio de Janeiro,70,2,1,0,2,not acept,not furnished,950
Porto Alegre,69,2,1,0,2,acept,not furnished,1200
Sao Paulo,68,2,2,1,2,acept,furnished,2900
Porto Alegre,68,2,2,1,2,acept,not furnished,1800
Porto Alegre,68,2,2,1,2,acept,not furnished,1800
Rio de Janeiro,68,2,1,1,2,acept,not furnished,1100
Campinas,68,2,1,1,2,acept,not furnished,1310
Sao Paulo,68,2,1,0,2,acept,not furnished,1500
Porto Alegre,68,2,1,0,2,acept,not furnished,1320
Porto Alegre,67,2,2,1,2,acept,furnished,1240
Rio de Janeiro,67,2,1,1,2,acept,not furnished,2200
Sao Paulo,67,2,1,1,2,acept,furnished,1600
Sao Paulo,67,2,1,1,2,acept,furnished,1300
Rio de Janeiro,67,2,1,1,2,acept,not furnished,1100
Campinas,67,2,1,1,2,acept,not furnished,1230
Rio de Janeiro,67,2,1,0,2,acept,not furnished,1500
Campinas,66,2,2,1,2,not acept,furnished,2270
Rio de Janeiro,66,2,1,1,2,acept,not furnished,1250
Campinas,65,2,1,2,2,acept,not furnished,800
Porto Alegre,65,2,2,1,2,acept,not furnished,1300
Rio de Janeiro,65,2,2,1,2,acept,not furnished,1820
Belo Horizonte,65,2,2,1,2,acept,not furnished,1500
Sao Paulo,65,2,1,1,2,acept,not furnished,1410
Belo Horizonte,65,2,1,1,2,acept,not furnished,700
Belo Horizonte,65,2,1,1,2,not acept,not furnished,908
Porto Alegre,65,2,1,1,2,acept,not furnished,1400
Rio de Janeiro,65,2,2,0,2,acept,furnished,1500
Rio de Janeiro,65,2,2,0,2,acept,not furnished,1500
Sao Paulo,65,2,2,0,2,acept,not furnished,2200
Rio de Janeiro,65,2,2,0,2,not acept,not furnished,1700
Rio de Janeiro,65,2,2,0,2,not acept,not furnished,1700
Rio de Janeiro,65,2,1,0,2,not acept,furnished,2950
Sao Paulo,65,2,1,0,2,acept,not furnished,1680
Porto Alegre,64,2,3,2,2,acept,not furnished,2750
Campinas,64,2,1,1,2,acept,not furnished,850
Sao Paulo,64,2,1,1,2,acept,not furnished,1400
Belo Horizonte,64,2,1,1,2,acept,not furnished,850
Rio de Janeiro,64,2,1,1,2,acept,not furnished,3500
Rio de Janeiro,63,2,2,0,2,acept,not furnished,1200
Porto Alegre,63,2,1,0,2,acept,not furnished,1000
Sao Paulo,62,2,2,1,2,acept,furnished,2580
Sao Paulo,62,2,2,1,2,not acept,furnished,3200
Belo Horizonte,62,2,1,1,2,acept,not furnished,1050
Belo Horizonte,62,2,1,1,2,acept,not furnished,1050
Belo Horizonte,62,2,1,1,2,acept,not furnished,1300
Porto Alegre,62,2,2,0,2,acept,not furnished,1556
Campinas,62,2,1,0,2,acept,not furnished,800
Sao Paulo,61,2,2,2,2,not acept,furnished,3160
Porto Alegre,61,2,1,1,2,acept,not furnished,1700
Porto Alegre,61,2,1,0,2,acept,not furnished,850
Sao Paulo,60,2,2,2,2,acept,not furnished,3230
Sao Paulo,60,2,2,2,2,acept,not furnished,1840
Rio de Janeiro,60,2,2,1,2,not acept,not furnished,1250
Rio de Janeiro,60,2,2,1,2,not acept,not furnished,1250
Rio de Janeiro,60,2,1,1,2,acept,not furnished,1400
Rio de Janeiro,60,2,1,1,2,acept,not furnished,1200
Rio de Janeiro,60,2,1,1,2,acept,not furnished,1200
Campinas,60,2,1,1,2,acept,not furnished,1350
Campinas,60,2,1,1,2,acept,not furnished,1000
Campinas,60,2,1,1,2,acept,not furnished,1000
Porto Alegre,60,2,1,1,2,acept,not furnished,950
Rio de Janeiro,60,2,1,1,2,acept,not furnished,1300
Rio de Janeiro,60,2,1,1,2,acept,not furnished,1300
Belo Horizonte,60,2,1,1,2,acept,not furnished,1200
Belo Horizonte,60,2,1,1,2,acept,not furnished,1300
Sao Paulo,60,2,1,1,2,acept,not furnished,2700
Rio de Janeiro,60,2,1,0,2,acept,not furnished,2650
Rio de Janeiro,60,2,1,0,2,acept,not furnished,1300
Porto Alegre,60,2,1,0,2,acept,not furnished,850
Rio de Janeiro,60,2,1,0,2,acept,not furnished,1350
Porto Alegre,60,2,1,0,2,acept,not furnished,950
Sao Paulo,60,2,1,0,2,acept,not furnished,1445
Rio de Janeiro,60,2,1,0,2,acept,furnished,1840
Sao Paulo,59,2,2,1,2,acept,not furnished,3478
Porto Alegre,59,2,2,1,2,acept,not furnished,1450
Porto Alegre,59,2,2,1,2,not acept,not furnished,1250
Belo Horizonte,59,2,2,1,2,acept,not furnished,1100
Porto Alegre,59,2,1,1,2,acept,not furnished,900
Belo Horizonte,59,2,1,1,2,acept,not furnished,1250
Belo Horizonte,59,2,2,0,2,not acept,furnished,1400
Belo Horizonte,59,2,2,0,2,not acept,furnished,1400
Sao Paulo,58,2,2,2,2,acept,not furnished,2030
Sao Paulo,58,2,2,1,2,acept,not furnished,1383
Campinas,58,2,1,1,2,acept,not furnished,650
Belo Horizonte,58,2,1,1,2,acept,not furnished,900
Sao Paulo,58,2,1,1,2,acept,not furnished,1100
Rio de Janeiro,58,2,1,0,2,not acept,furnished,4000
Porto Alegre,58,2,1,0,2,acept,not furnished,750
Sao Paulo,57,2,2,1,2,not acept,furnished,2300
Campinas,57,2,1,0,2,acept,not furnished,800
Rio de Janeiro,56,2,2,1,2,acept,not furnished,2800
Sao Paulo,56,2,2,1,2,not acept,not furnished,1510
Campinas,56,2,1,1,2,acept,not furnished,1050
Porto Alegre,56,2,1,1,2,acept,not furnished,800
Sao Paulo,55,2,2,1,2,acept,not furnished,1300
Belo Horizonte,55,2,2,1,2,acept,not furnished,1000
Sao Paulo,55,2,1,1,2,not acept,not furnished,1330
Campinas,55,2,1,1,2,acept,not furnished,749
Campinas,55,2,1,1,2,acept,not furnished,1550
Porto Alegre,55,2,1,1,2,acept,not furnished,850
Porto Alegre,55,2,1,1,2,acept,not furnished,1319
Sao Paulo,55,2,1,1,2,acept,not furnished,1000
Belo Horizonte,55,2,1,1,2,not acept,not furnished,1200
Campinas,55,2,1,1,2,acept,not furnished,700
Belo Horizonte,55,2,1,1,2,acept,not furnished,1100
Belo Horizonte,55,2,1,1,2,not acept,furnished,1600
Rio de Janeiro,55,2,1,0,2,acept,not furnished,2300
Porto Alegre,55,2,1,0,2,acept,not furnished,1000
Sao Paulo,55,2,1,0,2,not acept,not furnished,1260
Belo Horizonte,55,2,1,0,2,not acept,not furnished,850
Porto Alegre,54,2,1,2,2,acept,not furnished,1310
Belo Horizonte,54,2,1,2,2,acept,not furnished,900
Sao Paulo,54,2,2,1,2,acept,not furnished,1927
Porto Alegre,54,2,1,1,2,acept,not furnished,900
Sao Paulo,54,2,1,0,2,not acept,not furnished,1700
Belo Horizonte,53,2,1,1,2,acept,not furnished,1000
Sao Paulo,52,2,2,1,2,acept,furnished,1800
Belo Horizonte,52,2,2,1,2,not acept,not furnished,1650
Sao Paulo,52,2,1,1,2,acept,not furnished,3350
Porto Alegre,52,2,1,0,2,acept,not furnished,1500
Rio de Janeiro,52,2,1,0,2,acept,not furnished,1200
Sao Paulo,51,2,1,1,2,acept,not furnished,3700
Belo Horizonte,51,2,1,1,2,acept,not furnished,700
Campinas,51,2,1,0,2,acept,not furnished,980
Porto Alegre,51,2,1,0,2,acept,not furnished,1112
Belo Horizonte,51,2,1,0,2,acept,furnished,1000
Campinas,50,2,2,1,2,not acept,not furnished,1400
Sao Paulo,50,2,1,1,2,not acept,not furnished,1150
Campinas,50,2,1,1,2,acept,not furnished,1200
Sao Paulo,50,2,1,1,2,acept,not furnished,1150
Sao Paulo,50,2,1,1,2,acept,not furnished,1600
Sao Paulo,50,2,1,1,2,not acept,furnished,1650
Sao Paulo,50,2,1,1,2,acept,not furnished,1500
Rio de Janeiro,50,2,1,1,2,not acept,furnished,2300
Belo Horizonte,50,2,1,1,2,acept,not furnished,900
Belo Horizonte,50,2,1,1,2,acept,not furnished,750
Porto Alegre,50,2,1,1,2,acept,not furnished,1460
Porto Alegre,50,2,1,1,2,acept,not furnished,1540
Sao Paulo,50,2,1,1,2,acept,not furnished,1800
Sao Paulo,50,2,1,0,2,not acept,not furnished,1000
Sao Paulo,50,2,1,0,2,acept,furnished,2473
Campinas,50,2,1,0,2,not acept,not furnished,830
Sao Paulo,50,2,1,0,2,not acept,not furnished,950
Sao Paulo,49,2,1,1,2,acept,not furnished,985
Porto Alegre,48,2,1,1,2,acept,not furnished,800
Belo Horizonte,48,2,1,1,2,acept,not furnished,1400
Belo Horizonte,48,2,1,1,2,acept,not furnished,1400
Campinas,48,2,1,0,2,acept,not furnished,700
Sao Paulo,48,2,1,0,2,acept,not furnished,1350
Sao Paulo,48,2,1,0,2,acept,not furnished,1150
Sao Paulo,48,2,1,0,2,acept,not furnished,1200
Campinas,47,2,1,1,2,acept,not furnished,1200
Belo Horizonte,46,2,1,1,2,acept,not furnished,850
Belo Horizonte,46,2,1,1,2,acept,not furnished,1050
Sao Paulo,45,2,1,1,2,not acept,furnished,3000
Sao Paulo,45,2,1,1,2,acept,not furnished,1650
Sao Paulo,45,2,1,0,2,not acept,not furnished,1500
Campinas,45,2,1,0,2,not acept,not furnished,1000
Porto Alegre,45,2,1,0,2,acept,not furnished,1040
Sao Paulo,45,2,1,0,2,acept,not furnished,900
Campinas,44,2,1,1,2,acept,not furnished,1000
Campinas,44,2,1,1,2,acept,not furnished,1000
Campinas,44,2,1,0,2,acept,not furnished,650
Belo Horizonte,43,2,1,1,2,acept,not furnished,620
Porto Alegre,42,2,1,1,2,acept,not furnished,923
Porto Alegre,42,2,1,0,2,acept,not furnished,790
Belo Horizonte,40,2,2,1,2,not acept,not furnished,900
Sao Paulo,40,2,1,1,2,acept,not furnished,1300
Rio de Janeiro,40,2,2,0,2,acept,not furnished,1000
Rio de Janeiro,40,2,1,0,2,acept,not furnished,1417
Sao Paulo,38,2,1,0,2,acept,not furnished,1500
Porto Alegre,36,2,1,1,2,acept,not furnished,1350
Sao Paulo,31,2,1,0,2,acept,not furnished,1040
Sao Paulo,198,1,1,3,2,not acept,furnished,10700
Sao Paulo,160,1,4,2,2,not acept,not furnished,3500
Sao Paulo,94,1,2,2,2,not acept,furnished,13000
Porto Alegre,94,1,1,1,2,acept,not furnished,4800
Sao Paulo,80,1,1,1,2,not acept,not furnished,1200
Belo Horizonte,80,1,2,0,2,acept,not furnished,1100
Sao Paulo,78,1,1,0,2,acept,not furnished,2522
Sao Paulo,78,1,1,0,2,acept,not furnished,2522
Sao Paulo,75,1,1,2,2,acept,not furnished,2500
Sao Paulo,73,1,1,0,2,acept,not furnished,1350
Campinas,70,1,2,1,2,not acept,not furnished,1000
Sao Paulo,70,1,1,1,2,not acept,furnished,2600
Campinas,70,1,1,1,2,acept,furnished,2350
Sao Paulo,70,1,1,1,2,acept,not furnished,1200
Campinas,70,1,1,1,2,acept,furnished,1600
Sao Paulo,70,1,2,0,2,acept,not furnished,2035
Sao Paulo,70,1,1,0,2,acept,not furnished,1870
Porto Alegre,67,1,1,0,2,acept,not furnished,950
Campinas,66,1,1,2,2,acept,not furnished,1600
Campinas,66,1,1,1,2,acept,furnished,5000
Rio de Janeiro,65,1,1,0,2,acept,not furnished,1800
Porto Alegre,64,1,1,1,2,acept,furnished,1200
Sao Paulo,62,1,2,1,2,acept,furnished,11000
Sao Paulo,60,1,1,2,2,not acept,not furnished,1900
Sao Paulo,60,1,2,1,2,acept,not furnished,4000
Sao Paulo,60,1,1,1,2,acept,furnished,4600
Porto Alegre,60,1,1,1,2,not acept,not furnished,1290
Rio de Janeiro,60,1,1,0,2,not acept,not furnished,2300
Porto Alegre,60,1,1,0,2,not acept,not furnished,920
Porto Alegre,60,1,1,0,2,acept,not furnished,750
Porto Alegre,60,1,1,0,2,not acept,furnished,1170
Sao Paulo,60,1,1,0,2,acept,not furnished,1200
Campinas,58,1,2,2,2,acept,not furnished,1235
Porto Alegre,58,1,2,2,2,acept,not furnished,2200
Sao Paulo,58,1,1,2,2,acept,not furnished,2000
